Date,.RUA,ACWX.O,AGG
2020-03-26,1517.5699,38.45,115.08
2020-03-27,1466.3584,37.02,115.57
2020-03-30,1512.3866,37.62,115.68
2020-03-31,1489.5729,37.65,115.37
2020-04-01,1420.266,35.85,114.73
2020-04-02,1449.5164,36.7,114.9
2020-04-03,1425.069,35.95,114.98
2020-04-06,1527.2075,37.84,115.54
2020-04-07,1526.5409,38.11,115.7
2020-04-08,1581.1307,38.45,115.81
2020-04-09,1609.0656,39.09,117.25
2020-04-13,1590.318,38.82,116.7
2020-04-14,1637.8336,39.54,116.76
2020-04-15,1599.4793,38.4,117.24
2020-04-16,1607.0302,38.45,117.39
2020-04-17,1653.164,39.41,117.25
2020-04-20,1625.0704,38.93,117.08
2020-04-21,1575.4996,38.01,117.14
2020-04-22,1610.5398,38.82,117.14
2020-04-23,1611.4648,38.67,117.42
2020-04-24,1634.1249,39.01,117.36
2020-04-27,1663.3525,39.6,116.82
2020-04-28,1657.1749,39.83,117.28
2020-04-29,1705.3231,40.89,117.36
2020-04-30,1684.9548,40.05,117.1
2020-05-01,1635.593,39.04,116.87
2020-05-04,1643.2031,39.15,116.97
2020-05-05,1658.6069,39.28,116.88
2020-05-06,1647.921,39.06,116.41
2020-05-07,1669.0856,39.55,116.77
2020-05-08,1700.5233,40.22,116.46
2020-05-11,1700.0346,40.21,116.11
2020-05-12,1662.8076,39.74,116.41
2020-05-13,1630.3695,39.44,116.6
2020-05-14,1648.6127,39.27,116.96
2020-05-15,1656.808,39.17,117.03
2020-05-18,1713.0707,40.68,116.86
2020-05-19,1694.892,40.23,116.99
2020-05-20,1724.9672,40.92,117.29
2020-05-21,1713.7277,40.51,117.38
2020-05-22,1718.6642,40.19,117.44
2020-05-26,1742.4354,41.22,117.25
2020-05-27,1770.1636,41.65,117.42
2020-05-28,1763.2186,41.86,117.34
2020-05-29,1771.3716,41.89,117.65
2020-06-01,1780.5214,42.82,117.37
2020-06-02,1795.2466,43.41,117.47
2020-06-03,1822.1788,44.34,117.18
2020-06-04,1816.0883,44.09,116.83
2020-06-05,1864.2229,44.92,116.9
2020-06-08,1889.6736,45.47,117.03
2020-06-09,1871.6712,44.93,117.18
2020-06-10,1858.5416,44.91,117.66
2020-06-11,1746.6994,42.57,117.46
2020-06-12,1771.0639,43.34,117.58
2020-06-15,1788.9745,42.88,117.97
2020-06-16,1822.9472,43.37,117.74
2020-06-17,1814.9059,43.55,117.64
2020-06-18,1816.4022,43.41,117.76
2020-06-19,1806.3905,43.26,117.8
2020-06-22,1818.3437,43.76,117.77
2020-06-23,1825.6548,44.06,117.75
2020-06-24,1776.5652,43.12,117.73
2020-06-25,1797.5233,43.54,117.87
2020-06-26,1754.873,42.94,118.01
2020-06-29,1781.4928,43.28,118.11
2020-06-30,1809.2494,43.24,118.21
2020-07-01,1817.4207,43.48,118.05
2020-07-02,1825.9747,44.1,118.19
2020-07-06,1854.4591,45.14,118.18
2020-07-07,1833.9915,44.43,118.36
2020-07-08,1849.5536,45.03,118.32
2020-07-09,1838.0848,44.68,118.63
2020-07-10,1858.0946,44.93,118.49
2020-07-13,1836.8461,44.64,118.48
2020-07-14,1861.8007,45.1,118.67
2020-07-15,1883.6486,45.56,118.68
2020-07-16,1876.1684,45.18,118.76
2020-07-17,1882.5816,45.39,118.88
2020-07-20,1899.0247,45.7,119.01
2020-07-21,1902.4958,45.95,119.08
2020-07-22,1913.316,45.95,119.18
2020-07-23,1891.1245,45.56,119.32
2020-07-24,1877.0431,45.4,119.28
2020-07-27,1893.1003,46.07,119.2
2020-07-28,1879.666,45.74,119.28
2020-07-29,1905.6252,46.31,119.42
2020-07-30,1899.1735,45.74,119.51
2020-07-31,1909.8923,44.98,119.56
2020-08-03,1926.5448,45.62,119.4
2020-08-04,1933.7168,46.02,119.63
2020-08-05,1948.2503,46.29,119.4
2020-08-06,1958.0381,46.37,119.57
2020-08-07,1959.4834,45.95,119.43
2020-08-10,1963.8836,46.08,119.32
2020-08-11,1948.2876,46.14,118.99
2020-08-12,1974.4763,47.03,118.75
2020-08-13,1972.225,46.85,118.31
2020-08-14,1971.3425,46.62,118.2
2020-08-17,1979.627,47.03,118.36
2020-08-18,1982.4871,47.03,118.53
2020-08-19,1973.8923,46.72,118.35
2020-08-20,1980.2881,46.58,118.56
2020-08-21,1984.9872,46.45,118.68
2020-08-24,2003.6668,47.05,118.63
2020-08-25,2010.6215,47.19,118.38
2020-08-26,2029.4204,47.44,118.36
2020-08-27,2033.837,47.03,117.95
2020-08-28,2047.8066,47.43,118.11
2020-08-31,2045.0118,46.85,118.37
2020-09-01,2062.4438,47.18,118.42
2020-09-02,2089.8267,47.56,118.66
2020-09-03,2014.8521,46.52,118.69
2020-09-04,1997.8784,46.55,118.1
2020-09-08,1940.9869,45.88,118.23
2020-09-09,1980.1537,46.7,118.22
2020-09-10,1947.5404,46.1,118.23
2020-09-11,1946.9798,46.51,118.37
2020-09-14,1977.2242,46.93,118.38
2020-09-15,1988.4146,47.26,118.39
2020-09-16,1981.529,47.23,118.33
2020-09-17,1964.5981,47.2,118.36
2020-09-18,1945.7194,46.81,118.22
2020-09-21,1922.2878,45.92,118.24
2020-09-22,1941.2141,45.875,118.33
2020-09-23,1893.6793,45.3,118.08
2020-09-24,1897.835,45.25,118.09
2020-09-25,1929.6958,45.36,118.13
2020-09-28,1962.1572,46.04,118.23
2020-09-29,1953.0455,45.93,118.25
2020-09-30,1968.0933,45.99,118.06
2020-10-01,1982.8389,46.37,118.02
2020-10-02,1966.3703,46.14,117.9
2020-10-05,2003.3227,46.83,117.52
2020-10-06,1978.2971,46.46,117.62
2020-10-07,2013.4355,46.9,117.54
2020-10-08,2029.8932,47.28,117.69
2020-10-09,2047.3559,47.59,117.72
2020-10-12,2077.6818,47.87,117.95
2020-10-13,2066.5425,47.46,117.98
2020-10-14,2053.2471,47.35,118.05
2020-10-15,2051.9911,46.91,117.95
2020-10-16,2051.0579,47.07,117.89
2020-10-19,2019.5136,46.88,117.75
2020-10-20,2027.2641,47.19,117.65
2020-10-21,2020.3628,47.04,117.51
2020-10-22,2033.0755,47.06,117.3
2020-10-23,2040.8853,47.3,117.47
2020-10-26,2002.7387,46.53,117.63
2020-10-27,1995.9534,46.38,117.9
2020-10-28,1928.0133,45.1,117.73
2020-10-29,1950.1321,45.33,117.52
2020-10-30,1923.6998,45.05,117.2
2020-11-30,2154.2909,50.73,118.42
2020-12-01,2176.6766,51.74,117.84
2020-12-02,2179.1279,51.79,117.71
2020-12-03,2181.5741,52.06,117.91
2020-12-04,2204.0847,52.52,117.59
2020-12-07,2202.1466,52.26,117.77
2020-12-08,2210.9411,52.41,117.78
2020-12-09,2190.5193,52.31,117.61
2020-12-10,2193.511,52.59,117.9
2020-12-11,2189.5056,52.34,118.03
2020-12-14,2182.8333,51.78,117.96
2020-12-15,2212.4875,52.34,118.03
2020-12-16,2215.1758,52.53,117.98
2020-12-17,2232.1713,52.92,117.85
2020-12-18,2227.0019,52.65,117.79
2020-12-21,2220.0951,52.01,117.79
2020-12-22,2220.3684,51.83,117.96
2020-12-23,2222.6493,52.36,117.88
2020-12-24,2228.6285,52.29,117.99
2020-12-28,2240.8486,52.6,118.01
2020-12-29,2232.0085,53.04,118.03
2020-12-30,2237.7598,53.3,118.1
2020-12-31,2248.4369,53.04,118.19
2021-01-04,2215.4226,53.32,118.04
2021-01-05,2233.6974,54.1,117.92
2021-01-06,2252.3454,54.33,117.34
2021-01-07,2288.4372,54.62,117.22
2021-01-08,2299.2986,55.36,117.08
2021-01-11,2286.5171,54.64,116.89
2021-01-12,2293.0051,54.96,116.99
2021-01-13,2295.1438,54.92,117.36
2021-01-14,2292.0149,55.37,117.13
2021-01-15,2273.8761,54.58,117.25
2021-01-19,2293.2403,55.11,117.41
2021-01-20,2322.8692,55.69,117.42
2021-01-21,2320.774,55.77,117.25
2021-01-22,2317.2579,55.39,117.25
2021-01-25,2323.2101,55.48,117.55
2021-01-26,2315.7114,55.39,117.51
2021-01-27,2256.1315,54.07,117.52
2021-01-28,2278.6873,54.43,117.44
2021-01-29,2236.3683,53.19,117.31
2021-02-01,2274.5383,54.11,117.23
2021-02-02,2307.5774,54.73,117.05
2021-02-03,2309.9385,54.92,116.91
2021-02-04,2337.4955,54.94,116.86
2021-02-05,2350.1713,55.34,116.71
2021-02-08,2371.839,55.67,116.83
2021-02-09,2371.6969,56.06,116.88
2021-02-10,2370.6715,56.03,116.99
2021-02-11,2375.9489,56.45,116.85
2021-02-12,2387.3734,56.69,116.58
2021-02-16,2383.7209,57.0,116.03
2021-02-17,2379.5607,56.82,116.26
2021-02-18,2366.0863,56.36,116.2
2021-02-19,2369.1395,56.64,115.84
2021-02-22,2347.0549,56.02,115.48
2021-02-23,2346.8387,56.13,115.51
2021-02-24,2373.8254,56.17,115.47
2021-02-25,2311.1806,55.13,114.41
2021-02-26,2303.2187,54.24,115.34
2021-03-01,2360.9105,55.47,115.09
2021-03-02,2338.2606,55.31,115.11
2021-03-03,2304.6857,55.08,114.69
2021-03-04,2268.0179,54.27,114.36
2021-03-05,2310.9675,54.77,114.28
2021-03-08,2298.7592,54.17,113.83
2021-03-09,2334.8465,55.03,114.26
2021-03-10,2350.4694,55.16,114.45
2021-03-11,2380.741,55.94,114.44
2021-03-12,2384.0124,55.73,113.79
2021-03-15,2400.9013,55.8,113.91
2021-03-16,2392.1107,56.0,113.87
2021-03-17,2399.7101,56.15,113.86
2021-03-18,2358.4796,55.47,113.42
2021-03-19,2360.3496,55.75,113.51
2021-03-22,2373.4175,55.75,113.73
2021-03-23,2347.9827,54.92,114.02
2021-03-24,2328.9621,54.34,114.16
2021-03-25,2344.5767,54.61,114.1
2021-03-26,2383.2963,55.52,113.91
2021-03-29,2373.0167,55.29,113.72
2021-03-30,2371.1024,55.25,113.81
2021-03-31,2382.7398,55.18,113.83
2021-04-01,2413.1695,55.92,114.04
2021-04-05,2443.4013,56.52,113.81
2021-04-06,2443.1814,56.22,114.21
2021-04-07,2441.8816,56.0,114.03
2021-04-08,2454.6982,56.43,114.31
2021-04-09,2471.1007,56.39,114.18
2021-04-12,2470.9785,56.08,114.15
2021-04-13,2480.0756,56.37,114.48
2021-04-14,2472.0315,56.46,114.39
2021-04-15,2499.0187,56.92,114.84
2021-04-16,2506.6644,57.24,114.54
2021-04-19,2490.6172,57.02,114.45
2021-04-20,2470.2575,56.19,114.63
2021-04-21,2496.2449,56.74,114.74
2021-04-22,2476.5605,56.54,114.77
2021-04-23,2505.7881,57.16,114.75
2021-04-26,2514.1319,57.24,114.65
2021-04-27,2513.669,57.12,114.37
2021-04-28,2511.3165,57.43,114.43
2021-04-29,2523.2957,57.36,114.37
2021-04-30,2503.5575,56.59,114.49
2021-05-03,2509.0458,57.0,114.39
2021-05-04,2489.295,56.25,114.53
2021-05-05,2488.3834,56.86,114.62
2021-05-06,2503.3616,57.35,114.64
2021-05-07,2523.9296,57.98,114.61
2021-05-10,2493.5378,57.45,114.43
2021-05-11,2474.9926,56.91,114.18
2021-05-12,2418.0394,55.79,113.78
2021-05-13,2446.4013,56.08,114.04
2021-05-14,2486.5586,57.07,114.3
2021-05-17,2480.2793,56.97,114.2
2021-05-18,2461.214,57.31,114.06
2021-05-19,2452.8861,56.88,113.9
2021-05-20,2479.4163,57.56,114.29
2021-05-21,2478.2354,57.4,114.34
2021-05-24,2501.8676,57.78,114.45
2021-05-25,2495.1145,57.95,114.73
2021-05-26,2504.5202,58.07,114.69
2021-05-27,2509.5887,58.13,114.55
2021-05-28,2511.5217,58.34,114.55
2021-06-01,2512.8039,58.9,114.33
2021-06-02,2515.5214,59.03,114.48
2021-06-03,2503.7333,58.6,114.21
2021-06-04,2525.1436,59.14,114.68
2021-06-07,2527.7683,59.14,114.6
2021-06-08,2531.4708,59.04,114.81
2021-06-09,2525.1094,58.85,115.04
2021-06-10,2535.7498,58.54,115.28
2021-06-11,2543.674,58.58,115.23
2021-06-14,2546.7838,58.68,114.94
2021-06-15,2539.858,58.63,114.99
2021-06-16,2527.362,58.13,114.62
2021-06-17,2525.2525,57.93,114.98
2021-06-18,2492.3557,56.95,115.29
2021-06-21,2527.9058,57.56,114.99
2021-06-22,2541.5036,57.55,115.11
2021-06-23,2540.1213,57.41,115.05
2021-06-24,2556.838,57.91,115.09
2021-06-25,2565.9307,58.14,114.86
2021-06-28,2569.8678,57.91,115.19
2021-06-29,2569.4167,57.89,115.25
2021-06-30,2570.66,57.51,115.33
2021-07-01,2583.1991,57.53,115.11
2021-07-02,2597.7456,57.56,115.36
2021-07-06,2591.1718,57.06,115.73
2021-07-07,2595.1028,57.25,115.93
2021-07-08,2572.3498,56.34,116.06
2021-07-09,2604.4913,57.32,115.68
2021-07-12,2611.2692,57.5,115.61
2021-07-13,2596.5795,57.28,115.36
2021-07-14,2592.728,57.42,115.75
2021-07-15,2583.8885,57.11,116.0
2021-07-16,2564.7678,56.59,115.9
2021-07-19,2526.5718,55.61,116.51
2021-07-20,2570.1745,55.97,116.4
2021-07-21,2593.8354,56.67,116.02
2021-07-22,2595.325,56.74,116.29
2021-07-23,2620.6223,56.76,116.21
2021-07-26,2625.6517,56.47,116.11
2021-07-27,2611.0215,55.96,116.38
2021-07-28,2615.8785,56.61,116.49
2021-07-29,2626.8189,57.02,116.3
2021-07-30,2611.8288,56.56,116.46
2021-08-02,2607.3984,56.87,116.54
2021-08-03,2626.2318,57.25,116.58
2021-08-04,2613.7839,57.2,116.57
2021-08-05,2632.5375,57.38,116.31
2021-08-06,2635.3265,57.09,115.79
2021-08-09,2632.8127,57.12,115.58
2021-08-10,2634.0773,57.26,115.43
2021-08-11,2640.1195,57.55,115.54
2021-08-12,2647.0407,57.35,115.55
2021-08-13,2648.2979,57.51,115.97
2021-08-16,2649.9524,57.16,116.03
2021-08-17,2629.9242,56.52,115.94
2021-08-18,2603.0559,56.38,115.95
2021-08-19,2601.5469,55.68,116.15
2021-08-20,2625.0894,55.83,116.16
2021-08-23,2650.6175,56.46,116.16
2021-08-24,2659.2984,56.98,115.99
2021-08-25,2666.478,56.98,115.77
2021-08-26,2649.809,56.6,115.78
2021-08-27,2677.9034,57.18,116.1
2021-08-30,2686.9126,57.2,116.23
2021-08-31,2682.8494,57.38,116.06
2021-09-01,2686.2048,57.95,115.93
2021-09-02,2695.4079,58.11,116.05
2021-09-03,2694.2019,58.36,115.85
2021-09-07,2682.7412,58.44,115.54
2021-09-08,2675.9822,57.85,115.73
2021-09-09,2665.6848,57.75,116.1
2021-09-10,2644.6742,57.62,115.87
2021-09-13,2650.4779,57.96,116.02
2021-09-14,2633.5158,57.63,116.28
2021-09-15,2656.0212,57.8,116.17
2021-09-16,2653.9754,57.47,115.97
2021-09-17,2633.473,56.88,115.87
2021-09-20,2586.9273,55.69,116.09
2021-09-21,2586.453,56.14,116.14
2021-09-22,2612.3416,56.6,116.18
2021-09-23,2644.6047,57.2,115.61
2021-09-24,2645.8766,56.64,115.41
2021-09-27,2641.5019,56.77,115.25
2021-09-28,2586.0996,55.66,114.77
2021-09-29,2587.9898,55.43,114.85
2021-09-30,2559.7213,55.41,114.83
2021-10-01,2589.8317,55.68,115.0
2021-10-04,2555.0603,54.97,114.92
2021-10-05,2580.4757,55.32,114.65
2021-10-06,2589.8568,55.0,114.7
2021-10-07,2614.3046,55.68,114.38
2021-10-08,2607.0996,55.71,114.13
2021-10-11,2589.5167,55.58,113.95
2021-10-12,2587.9445,55.54,114.37
2021-10-13,2598.6422,56.16,114.63
2021-10-14,2641.9556,56.64,114.85
2021-10-15,2658.1421,57.11,114.57
2021-10-18,2667.5031,56.94,114.49
2021-10-19,2685.9164,57.4,114.16
2021-10-20,2696.3167,57.58,114.08
2021-10-21,2705.7701,57.25,113.84
2021-10-22,2701.8594,57.47,114.06
2021-10-25,2715.4176,57.49,114.17
2021-10-26,2716.717,57.45,114.38
2021-10-27,2696.6086,57.14,114.76
2021-10-28,2725.9411,57.58,114.67
2021-10-29,2730.6547,57.07,114.64
2021-11-01,2742.7434,57.6,114.39
2021-11-02,2750.629,57.35,114.62
2021-11-03,2770.9265,57.74,114.39
2021-11-04,2779.7938,57.68,114.77
2021-11-05,2790.5644,57.75,115.22
2021-11-08,2794.6212,57.92,115.01
2021-11-09,2785.5509,57.75,115.33
2021-11-10,2758.1107,57.21,114.55
2021-11-11,2761.9285,57.63,114.34
2021-11-12,2781.4429,57.92,114.32
2021-11-15,2780.2904,57.81,113.9
2021-11-16,2791.5549,57.73,113.86
2021-11-17,2780.2692,57.58,114.13
2021-11-18,2785.0545,57.44,114.23
2021-11-19,2777.6001,57.05,114.45
2021-11-22,2764.5141,56.65,113.9
2021-11-23,2765.8601,56.62,113.45
2021-11-24,2773.7504,56.39,113.71
2021-11-26,2709.7296,54.8,114.52
2021-11-29,2739.7921,55.05,114.58
2021-11-30,2685.5441,54.68,114.77
2021-12-01,2646.4497,54.41,114.63
2021-12-02,2688.8467,55.1,114.61
2021-12-03,2660.0369,54.71,115.07
2021-12-06,2692.5033,55.22,114.67
2021-12-07,2750.2262,56.305,114.49
2021-12-08,2762.0859,56.42,114.19
2021-12-09,2735.6586,56.0,114.2
2021-12-10,2755.3917,56.1,114.23
2021-12-13,2729.2231,54.6,114.63
2021-12-14,2707.5351,54.35,114.41
2021-12-15,2751.1926,54.83,114.32
2021-12-16,2722.7938,54.89,114.36
2021-12-17,2703.6971,54.31,114.5
2021-12-20,2670.685,53.94,114.33
2021-12-21,2724.0525,54.67,114.24
2021-12-22,2750.5096,55.15,114.34
2021-12-23,2768.3582,55.47,114.2
2021-12-27,2803.7416,55.8,114.26
2021-12-28,2798.3525,55.81,114.21
2021-12-29,2801.8732,55.66,113.87
2021-12-30,2795.9077,55.69,114.12
2021-12-31,2788.1374,55.6,114.08
2022-01-03,2804.9319,55.92,113.3
2022-01-04,2800.4089,56.02,113.29
2022-01-05,2739.3413,55.41,112.94
2022-01-06,2739.1969,55.35,112.82
2022-01-07,2725.6042,55.6,112.49
2022-01-10,2721.6213,55.22,112.39
2022-01-11,2748.5867,56.06,112.6
2022-01-12,2752.6436,56.7,112.6
2022-01-13,2712.9082,56.17,112.8
2022-01-14,2714.1744,56.13,112.17
2022-01-18,2660.8073,55.28,111.49
2022-01-19,2633.8595,55.34,111.73
2022-01-20,2603.0642,55.15,111.79
2022-01-21,2552.5359,54.38,112.23
2022-01-24,2565.9503,53.78,112.1
2022-01-25,2531.3826,53.6,111.99
2022-01-26,2523.6345,53.2,111.36
2022-01-27,2505.6572,52.87,111.73
2022-01-28,2566.7862,53.1,111.81
2022-01-31,2621.9738,54.18,111.8
2022-02-01,2642.227,54.61,111.6
2022-02-02,2659.2289,54.89,111.72
2022-02-03,2594.101,54.09,111.27
2022-02-04,2610.6583,54.25,110.57
2022-02-07,2603.5708,54.31,110.67
2022-02-08,2627.8137,54.65,110.33
2022-02-09,2669.3239,55.54,110.4
2022-02-10,2622.478,54.95,109.38
2022-02-11,2573.7759,54.16,110.1
2022-02-14,2563.3832,53.82,109.46
2022-02-15,2608.3209,54.79,109.28
2022-02-16,2609.2224,55.04,109.41
2022-02-17,2550.9674,54.26,109.64
2022-02-18,2530.7099,53.92,109.87
2022-02-22,2503.7063,53.25,109.75
2022-02-23,2456.3004,52.75,109.26
2022-02-24,2498.9473,52.0,109.46
2022-02-25,2555.4751,53.24,109.57
2022-02-28,2552.4182,52.37,110.36
2022-03-01,2512.3225,51.38,110.82
2022-03-02,2560.019,51.93,109.49
2022-03-03,2540.9997,51.08,109.86
2022-03-04,2516.0705,49.86,110.3
2022-03-07,2439.178,48.26,109.66
2022-03-08,2425.5922,48.58,109.27
2022-03-09,2490.2525,50.32,109.04
2022-03-10,2479.6543,49.62,108.43
2022-03-11,2445.1063,48.97,108.41
2022-03-14,2422.0141,48.85,107.36
2022-03-15,2472.1184,49.28,107.6
2022-03-16,2532.6548,51.51,107.68
2022-03-17,2566.46,51.82,107.86
2022-03-18,2598.1985,52.39,108.1
2022-03-21,2593.9037,51.99,107.04
2022-03-22,2624.634,52.6,106.75
2022-03-23,2590.9018,52.05,107.19
2022-03-24,2626.909,52.39,106.95
2022-03-25,2637.3691,52.35,106.1
2022-03-28,2655.4916,52.28,106.36
2022-03-29,2694.038,53.27,106.86
2022-03-30,2672.4369,53.08,107.15
2022-03-31,2631.7251,52.27,107.1
2022-04-01,2643.1963,52.78,106.75
2022-04-04,2663.9321,53.2,106.84
2022-04-05,2625.7327,52.46,105.76
2022-04-06,2597.3813,51.8,105.49
2022-04-07,2605.6745,51.79,105.26
2022-04-08,2597.1769,51.83,104.73
2022-04-11,2557.4378,51.28,104.28
2022-04-12,2549.8606,50.89,104.61
2022-04-13,2582.265,51.53,104.82
2022-04-14,2550.9067,51.19,103.97
2022-04-18,2546.6577,50.96,103.65
2022-04-19,2590.9862,51.02,103.02
2022-04-20,2588.6504,51.19,103.61
2022-04-21,2545.9894,50.49,103.04
2022-04-22,2476.4967,49.72,102.94
2022-04-25,2492.334,49.41,103.63
2022-04-26,2420.3265,48.14,103.95
2022-04-27,2423.6622,48.46,103.53
2022-04-28,2482.0341,49.2,103.49
2022-04-29,2393.6276,48.77,102.87
2022-05-02,2409.3487,48.64,102.13
2022-05-03,2420.6244,49.03,102.36
2022-05-04,2491.454,49.82,103.02
2022-05-05,2399.504,48.19,102.0
2022-05-06,2380.5742,47.66,101.57
2022-05-09,2298.4433,46.21,102.07
2022-05-10,2303.2758,46.47,102.38
2022-05-11,2262.1585,46.19,102.76
2022-05-12,2264.0549,46.02,102.95
2022-05-13,2323.0459,47.29,102.51
2022-05-16,2311.0709,47.33,102.74
2022-05-17,2360.2237,48.28,102.18
2022-05-18,2265.7148,47.14,102.59
2022-05-19,2256.3857,47.68,102.85
2022-05-20,2256.3991,47.97,103.16
2022-05-23,2295.47,48.65,102.82
2022-05-24,2272.2554,48.35,103.61
2022-05-25,2298.0628,48.4,104.04
2022-05-26,2345.2277,49.02,103.96
2022-05-27,2404.3038,49.63,104.13
2022-05-31,2386.3171,49.65,103.47
2022-06-01,2368.502,49.21,102.86
2022-06-02,2415.6885,50.17,102.99
2022-06-03,2377.3283,49.42,102.82
2022-06-06,2384.9472,49.61,102.19
2022-06-07,2409.8644,49.82,102.58
2022-06-08,2383.2382,49.42,102.16
2022-06-09,2326.3753,47.51,102.05
2022-06-10,2257.7585,46.54,101.26
2022-06-13,2165.7258,44.93,99.6
2022-06-14,2157.8127,44.88,99.01
2022-06-15,2190.0364,45.63,100.11
2022-06-16,2113.7017,44.47,100.35
2022-06-17,2122.234,44.36,100.34
2022-06-21,2171.4014,45.1,99.94
2022-06-22,2168.8593,44.6,100.79
2022-06-23,2192.0195,44.54,101.21
2022-06-24,2260.7761,45.76,101.05
2022-06-27,2254.6085,45.69,100.6
2022-06-28,2208.9806,45.42,100.64
2022-06-29,2204.106,45.2,101.22
2022-06-30,2183.4307,45.0,101.68
2022-07-01,2208.2626,44.97,102.34
2022-07-05,2215.3529,44.2,102.53
2022-07-06,2218.9939,44.11,101.84
2022-07-07,2255.7254,44.88,101.61
2022-07-08,2253.1276,44.91,101.23
2022-07-11,2224.2795,44.03,101.7
2022-07-12,2204.8407,43.95,101.84
2022-07-13,2195.6897,43.89,102.21
2022-07-14,2185.4404,43.31,101.85
2022-07-15,2228.3443,43.87,102.25
2022-07-18,2212.2038,44.1,101.92
2022-07-19,2274.874,45.13,101.78
2022-07-20,2293.0344,44.88,101.71
2022-07-21,2314.6448,45.4,102.56
2022-07-22,2290.172,45.11,103.36
2022-07-25,2293.5116,45.43,102.98
2022-07-26,2265.9572,44.89,102.96
2022-07-27,2325.264,45.87,103.32
2022-07-28,2354.2801,46.1,104.06
2022-07-29,2386.0091,46.52,104.07
2022-08-01,2380.5155,46.36,104.23
2022-08-02,2367.4558,45.79,103.16
2022-08-03,2405.451,46.11,103.62
2022-08-04,2403.5673,46.36,103.87
2022-08-05,2403.2117,46.09,102.71
2022-08-08,2404.0063,46.2,103.18
2022-08-09,2389.462,45.99,102.95
2022-08-10,2444.8163,46.91,103.21
2022-08-11,2443.0834,46.96,102.66
2022-08-12,2485.7964,47.36,103.12
2022-08-15,2494.8963,47.08,103.25
2022-08-16,2499.1106,47.1,103.1
2022-08-17,2476.8753,46.75,102.49
2022-08-18,2483.1087,46.59,102.71
2022-08-19,2447.3175,45.93,101.99
2022-08-22,2394.9092,45.29,101.55
2022-08-23,2390.7802,45.42,101.51
2022-08-24,2399.9896,45.46,101.24
2022-08-25,2435.1694,46.09,101.8
2022-08-26,2353.499,45.04,101.61
2022-08-29,2336.9687,44.87,101.12
2022-08-30,2310.6885,44.46,101.25
2022-08-31,2293.211,44.27,100.71
2022-09-01,2294.628,43.79,100.07
2022-09-02,2271.6568,43.5,100.36
2022-09-06,2261.1726,43.25,99.42
2022-09-07,2304.257,43.62,100.11
2022-09-08,2321.4078,43.64,99.79
2022-09-09,2359.498,44.61,99.78
2022-09-12,2384.9123,45.24,99.63
2022-09-13,2283.0888,43.7,99.07
2022-09-14,2291.008,43.89,99.2
2022-09-15,2266.4646,43.49,98.9
2022-09-16,2245.9163,43.15,98.83
2022-09-19,2261.7192,43.35,98.68
2022-09-20,2234.4663,42.73,98.24
2022-09-21,2196.8683,42.13,98.55
2022-09-22,2172.7866,41.96,97.5
2022-09-23,2133.6717,40.71,97.2
2022-09-26,2109.7539,40.11,95.95
2022-09-27,2107.4632,39.97,95.54
2022-09-28,2152.4481,40.79,97.08
2022-09-29,2106.3384,40.11,96.57
2022-09-30,2077.6098,40.01,96.34
2022-10-03,2131.626,40.84,96.91
2022-10-04,2200.8958,42.38,97.17
2022-10-05,2195.4201,42.04,96.66
2022-10-06,2112.595,41.39,96.28
2022-10-07,2112.595,40.65,95.77
2022-10-10,2095.7172,40.32,95.34
2022-10-11,2082.6743,39.82,95.4
2022-10-12,2076.3402,39.69,95.48
2022-10-13,2127.5978,40.38,95.18
2022-10-14,2076.0697,39.72,94.66
2022-10-17,2133.1521,40.73,94.86
2022-10-18,2158.4925,40.94,95.02
2022-10-19,2139.7814,40.33,94.2
2022-10-20,2122.5179,40.39,93.63
2022-10-21,2171.3892,41.1,93.77
2022-10-24,2194.2671,40.61,93.64
2022-10-25,2234.3552,41.38,94.56
2022-10-26,2220.0612,41.86,94.98
2022-10-27,2208.8366,41.52,95.46
2022-10-28,2260.9642,41.76,95.22
2022-10-31,2245.8094,41.42,94.9
2022-11-01,2238.8641,41.87,94.86
2022-11-02,2179.9629,41.31,94.7
2022-11-03,2158.2748,41.15,94.35
2022-11-04,2184.8026,42.79,94.34
2022-11-07,2204.5623,42.89,94.04
2022-11-08,2215.9972,43.33,94.44
2022-11-09,2167.9411,42.64,94.55
2022-11-10,2292.303,44.81,96.58
2022-11-11,2315.3207,45.71,96.51
2022-11-14,2292.6169,45.31,96.24
2022-11-15,2315.6888,45.78,96.95
2022-11-16,2292.0952,45.49,97.55
2022-11-17,2282.408,45.51,97.14
2022-11-18,2292.9547,45.45,97.0
2022-11-21,2282.8274,45.11,96.94
2022-11-22,2313.616,45.6,97.44
2022-11-23,2327.1521,46.04,98.02
2022-11-25,2327.5471,46.15,98.04
2022-11-28,2290.3287,45.66,97.88
2022-11-29,2287.8481,45.99,97.53
2022-11-30,2358.4474,46.96,98.29
2022-12-01,2357.2965,47.23,98.88
2022-12-02,2355.4973,47.22,99.29
2022-12-05,2309.1952,46.57,98.51
2022-12-06,2275.349,46.38,98.8
2022-12-07,2270.7783,46.3,99.68
2022-12-08,2288.4135,46.64,99.38
2022-12-09,2270.6444,46.56,98.79
2022-12-12,2303.3604,46.68,98.81
2022-12-13,2320.6105,46.76,99.47
2022-12-14,2307.1072,46.75,99.69
2022-12-15,2248.9488,45.62,99.61
